X,Y,TYPE,SPEED,DirType,Direction
-42.088919,-22.475758,14,0,1,228
-46.902045,-22.456634,14,0,1,266
-42.623105,-22.416416,14,0,1,265
-47.620522,-22.373984,14,0,1,136
-47.481631,-22.372945,14,0,1,286
-47.216678,-22.368217,14,0,1,266
-48.725494,-22.318400,14,0,1,54
-43.120358,-22.283729,14,0,1,205
-47.902516,-22.263671,14,0,1,259
-48.243734,-22.255842,14,0,1,320
-46.813493,-22.252258,14,0,1,223
-47.390036,-22.249734,14,0,1,356
-42.491693,-22.213496,14,0,1,206
-43.382062,-22.208841,14,0,1,246
-47.882347,-22.176466,14,0,1,337
-49.239635,-22.167242,14,0,1,308
-46.991780,-22.163512,14,0,1,351
-47.807848,-22.128882,14,0,1,332
-42.362360,-22.054638,14,0,1,75
-41.684910,-22.049410,14,0,1,125
-51.599770,-22.020677,14,0,1,300
-46.850603,-22.014032,14,0,1,69
-46.850644,-22.013908,14,0,1,251
-45.630728,-21.970351,14,0,1,1
-45.631061,-21.970308,14,0,1,181
-42.861762,-21.962280,14,0,1,229
-47.459317,-21.957894,14,0,1,344
-46.841415,-21.948299,14,0,1,338
-46.696363,-21.930466,14,0,1,0
-43.316236,-21.928179,14,0,1,337
-47.051831,-21.918956,14,0,1,171
-47.535828,-21.869498,14,0,1,237
-52.022369,-21.847905,14,0,1,299
-47.193315,-21.807949,14,0,1,88
-48.261529,-21.752912,14,0,1,313
-46.946672,-21.705895,14,0,1,36
-48.247536,-21.667196,14,0,1,139
-47.608844,-21.658392,14,0,1,352
-47.047755,-21.640821,14,0,1,17
-49.852805,-21.621957,14,0,1,307
-47.948626,-21.571815,14,0,1,15
-48.332781,-21.557626,14,0,1,182
-41.331781,-21.552658,14,0,1,315
-45.240142,-21.545759,14,0,1,29
-48.787028,-21.543509,14,0,1,79
-50.195059,-21.415856,14,0,1,120
-47.664105,-21.414335,14,0,1,326
-48.731576,-21.383234,14,0,1,123
-48.556594,-21.249401,14,0,1,305
-48.233774,-21.229474,14,0,1,52
-50.732290,-21.210107,14,0,1,278
-47.914447,-21.167188,14,0,1,90
-47.914465,-21.166837,14,0,1,269
-48.389828,-21.126349,14,0,1,343
-49.105169,-21.068205,14,0,1,132
-48.708625,-21.065469,14,0,1,79
-48.176876,-21.009315,14,0,1,128
-44.966830,-21.000172,14,0,1,225
-47.633385,-20.943044,14,0,1,22
-47.633734,-20.942906,14,0,1,203
-47.895332,-20.850914,14,0,1,5
-46.878038,-20.842817,14,0,1,200
-51.504053,-20.830741,14,0,1,299
-46.401952,-20.723591,14,0,1,77
-46.402000,-20.723383,14,0,1,256
-47.506028,-20.714182,14,0,1,22
-48.536758,-20.688580,14,0,1,341
-44.701218,-20.591949,14,0,1,57
-49.318141,-20.589686,14,0,1,161
-45.974191,-20.511823,14,0,1,39
-45.598255,-20.487286,14,0,1,66
-47.813417,-20.380215,14,0,1,1
-44.423721,-20.268396,14,0,1,20
-44.997661,-20.193533,14,0,1,75
-44.533075,-20.039657,14,0,1,49
-38.251493,-12.821616,14,0,1,234
-38.246364,-12.817802,14,0,1,236
-46.579517,-23.325270,14,0,1,324
-43.316384,-21.928228,14,0,1,148
-43.120207,-22.283776,14,0,1,20
-43.716802,-22.716450,14,0,1,100
-44.569536,-22.495014,14,0,1,70
-45.860564,-23.283525,14,0,1,50
-42.540076,-22.687078,14,0,1,52
-42.464513,-22.800940,14,0,1,76
-42.088632,-22.475991,14,0,1,56
-38.251375,-12.821768,14,0,1,56
-47.460773,-22.555707,14,0,1,167
-47.397124,-22.509829,14,0,1,338
-47.238634,-22.770657,14,0,1,315
-47.621939,-22.372305,14,0,1,317
-46.077699,-22.628648,14,0,1,15
-46.913590,-23.787715,14,0,1,15
-47.433858,-22.530402,14,0,1,137
-46.799115,-23.418555,14,0,1,122
-46.799415,-23.419035,14,0,1,130
-48.242350,-23.873685,14,0,1,230
-47.643565,-23.313458,14,0,1,306
-42.811376,-22.715761,14,0,1,35
-42.491626,-22.213506,14,0,1,18
-42.362341,-22.054511,14,0,1,247
-41.684711,-22.049198,14,0,1,310
-44.966656,-21.000337,14,0,1,44
-48.725579,-22.318150,14,0,1,233
-49.227104,-24.090467,14,0,1,249
-48.574765,-23.938466,14,0,1,282
-44.533190,-20.039541,14,0,1,226
-44.997691,-20.193409,14,0,1,255
-47.249886,-22.489093,14,0,1,264
-47.249881,-22.489190,14,0,1,83
-49.739971,-26.070784,14,0,1,250
-49.739882,-26.070972,14,0,1,67
-48.822992,-22.980787,14,0,1,217
-48.822850,-22.980905,14,0,1,42
-52.526668,-31.820103,14,0,1,73
-51.504167,-20.830872,14,0,1,119
-49.852942,-21.622137,14,0,1,127
-49.239796,-22.167416,14,0,1,128
-48.556677,-21.249503,14,0,1,128
-47.022209,-22.771108,14,0,1,184
-46.902332,-22.456829,14,0,1,88
-46.813340,-22.252355,14,0,1,44
-46.991965,-22.163541,14,0,1,167
-47.390325,-22.249757,14,0,1,176
-47.459666,-21.958009,14,0,1,164
-47.664376,-21.414522,14,0,1,146
-47.895697,-20.850882,14,0,1,185
-46.007359,-23.296625,14,0,1,59
-46.164886,-23.346409,14,0,1,64
-47.042723,-23.235218,14,0,1,227
-48.708636,-21.065332,14,0,1,262
-47.518955,-22.654384,14,0,1,220
-48.176624,-21.009231,14,0,1,312
-47.948862,-21.571644,14,0,1,201
-47.506184,-20.714025,14,0,1,200
-46.361087,-23.412994,14,0,1,258
-47.326440,-24.157775,14,0,1,208
-49.036382,-25.552074,14,0,1,112
-48.233924,-21.229316,14,0,1,232
-47.882060,-22.177248,14,0,1,157
-46.605882,-23.718036,14,0,1,194
-47.026267,-17.098289,14,0,1,155
-47.026085,-17.098229,14,0,1,335
-47.617576,-16.738906,14,0,1,140
-47.721383,-17.121246,14,0,1,5
-47.721567,-17.121216,14,0,1,186
-44.221686,-19.601093,14,0,1,342
-44.222111,-19.601249,14,0,1,157
-44.654809,-19.079323,14,0,1,1
-44.655002,-19.079296,14,0,1,181
-46.564697,-17.506011,14,0,1,133
-46.564566,-17.505887,14,0,1,312
-46.034063,-17.945887,14,0,1,97
-46.033986,-17.945715,14,0,1,277
-45.408051,-18.132533,14,0,1,297
-45.408132,-18.132631,14,0,1,117
-43.662034,-21.262613,14,0,1,343
-43.662330,-21.262710,14,0,1,163
-56.022676,-13.266112,14,0,1,23
-56.022860,-13.265986,14,0,1,203
-39.414988,-12.532021,14,0,1,63
-39.415058,-12.531855,14,0,1,243
-39.956862,-13.008735,14,0,1,14
-39.957125,-13.008672,14,0,1,195
-47.617388,-16.738756,14,0,1,321
-49.110422,-20.142475,14,0,1,5
-49.110697,-20.142441,14,0,1,185
-54.504858,-20.882825,14,0,1,170
-54.504404,-20.882760,14,0,1,350
-54.412689,-20.040845,14,0,1,22
-54.412868,-20.040769,14,0,1,202
-54.860943,-22.475905,14,0,1,222
-54.860820,-22.476016,14,0,1,42
-54.528442,-21.865102,14,0,1,339
-54.528625,-21.865171,14,0,1,159
-48.458195,-19.776974,14,0,1,87
-48.458192,-19.776809,14,0,1,267
-54.750923,-17.765151,14,0,1,349
-54.751158,-17.765199,14,0,1,169
-54.814842,-18.722751,14,0,1,15
-54.815045,-18.722700,14,0,1,195
-54.496883,-19.473363,14,0,1,317
-54.497025,-19.473482,14,0,1,137
-47.346542,-19.617667,14,0,1,96
-47.346526,-19.617504,14,0,1,275
-55.653753,-12.441660,14,0,1,37
-55.653937,-12.441518,14,0,1,216
-56.093223,-13.919607,14,0,1,7
-56.093460,-13.919530,14,0,1,187
-56.240813,-14.599706,14,0,1,50
-56.241008,-14.599462,14,0,1,230
-55.309376,-15.812194,14,0,1,60
-55.309482,-15.812049,14,0,1,240
-54.758529,-17.219342,14,0,1,6
-54.758717,-17.219296,14,0,1,186
-49.212989,-17.163421,14,0,1,169
-49.212597,-17.163373,14,0,1,349
-46.463337,-23.716975,14,0,1,83
-50.779927,-22.902430,14,0,1,246
-50.779817,-22.902633,14,0,1,68
-38.309739,-12.846430,14,0,1,278
-48.739190,-28.350940,14,0,1,39
-48.739717,-28.350614,14,0,1,219
-49.754390,-29.243692,14,0,1,345
-49.754572,-29.243744,14,0,1,165
-49.472870,-28.897766,14,0,1,35
-49.473165,-28.897619,14,0,1,215
-49.054033,-28.554295,14,0,1,3
-49.054395,-28.554205,14,0,1,183
-51.480512,-18.111373,14,0,1,317
-51.481584,-18.110285,14,0,1,137
-51.480597,-18.111451,14,0,1,137
-51.082611,-18.471247,14,0,1,340
-51.082925,-18.470846,14,0,1,160
-51.082739,-18.471295,14,0,1,160
-50.719634,-18.897779,14,0,1,113
-50.719597,-18.897674,14,0,1,293
-49.591700,-18.962260,14,0,1,271
-49.591708,-18.962409,14,0,1,91
-50.224286,-18.912320,14,0,1,250
-50.224248,-18.912428,14,0,1,70
-43.104900,-11.089673,14,0,1,296
-55.331264,-11.339161,14,0,1,193
-55.731044,-10.451905,14,0,1,171
-56.585419,-15.147386,14,0,1,296
-46.367000,-23.466438,14,0,1,291
-46.156622,-23.385687,14,0,1,62
-51.032755,-20.094705,14,0,1,268
-51.032771,-20.094914,14,0,1,88
-42.134236,-19.467705,14,0,1,28
-52.306984,-28.162284,14,40,1,36
