X,Y,TYPE,SPEED,DirType,Direction
-49.205567,-18.413126,1,40,1,91
-52.416541,-26.879818,1,40,1,251
-51.182926,-29.176144,1,40,1,36
-40.351221,-3.594760,1,40,0,14
-54.643441,-16.454218,1,40,2,137
-52.424471,-26.881258,1,40,1,263
-47.531685,-16.066831,1,40,0,161
-46.340491,-23.509927,1,40,1,315
-49.207351,-18.413010,1,40,1,271
-45.942292,-22.241466,1,40,1,238
-48.850808,-26.302360,1,40,1,185
-40.351016,-3.593907,1,40,0,13
-48.260577,-18.877176,1,40,1,33
-55.529580,-11.839848,1,40,1,121
-42.008246,-4.051400,1,40,0,179
-39.077780,-12.609115,1,40,0,69
-48.205003,-18.641004,1,40,1,90
-45.943555,-22.242275,1,40,1,58
-48.820700,-26.298991,1,40,1,31
-42.996896,-22.482270,1,40,1,39
-40.800866,-18.668205,1,40,0,44
-48.201985,-22.517764,1,40,0,163
-49.861588,-22.979273,1,40,1,86
-39.091960,-12.628671,1,40,0,24
-48.204739,-18.640735,1,40,1,270
-43.635803,-21.269574,1,40,0,46
-48.832409,-26.276651,1,40,1,15
-42.996290,-22.481030,1,40,1,190
-40.796613,-18.663526,1,40,0,166
-48.261249,-22.405031,1,40,1,278
-49.377192,-20.814725,1,40,1,135
-43.791778,-20.642787,1,40,2,163
-48.179970,-18.640841,1,40,1,90
-47.895299,-20.851291,1,40,1,5
-60.703447,2.834987,1,40,1,249
-54.546208,-20.465950,1,40,1,283
-46.765959,-23.619210,1,40,2,91
-48.262121,-22.405135,1,40,1,95
-47.431828,-22.006397,1,40,1,5
-46.354054,-23.929951,1,40,1,279
-48.179309,-18.640581,1,40,1,270
-47.895799,-20.850547,1,40,1,187
-39.724416,-14.141704,1,40,0,106
-54.546686,-20.465920,1,40,1,103
-46.786372,-23.622835,1,40,2,165
-51.091912,-26.226024,1,40,1,326
-47.432276,-22.004440,1,40,1,166
-39.400221,-13.392431,1,40,0,29
-48.169588,-18.643374,1,40,1,124
-47.663776,-21.414519,1,40,1,327
-39.762739,-14.124846,1,40,2,110
-51.037473,-30.077650,1,40,0,17
-48.811365,-26.275944,1,40,1,356
-45.602262,-22.753729,1,40,0,179
-46.829784,-23.633832,1,40,1,152
-45.098704,-23.488904,1,40,0,103
-48.154684,-18.645407,1,40,1,313
-47.664720,-21.414367,1,40,1,146
-39.747066,-14.134783,1,40,2,100
-51.026305,-30.067278,1,40,0,31
-53.360462,-22.262759,1,40,1,217
-45.599547,-22.760892,1,40,0,6
-44.053848,-19.800673,1,40,1,132
-46.570980,-23.600001,1,40,1,159
-41.258602,-3.934899,1,40,1,218
-47.608615,-21.658730,1,40,1,355
-38.401830,-12.123077,1,40,1,53
-51.022214,-30.065937,1,40,2,107
-53.360950,-22.263490,1,40,1,37
-48.976363,-15.875894,1,40,0,59
-43.526482,-20.413514,1,40,0,177
-45.421947,-23.725152,1,40,1,149
-52.611389,-27.131284,1,40,0,107
-47.609339,-21.658174,1,40,1,175
-51.465358,-29.200087,1,40,1,107
-45.464201,-23.816116,1,40,0,4
-39.714992,-17.539131,1,40,1,208
-48.976485,-15.851696,1,40,2,122
-49.231736,-16.743197,1,40,1,4
-45.421642,-23.725456,1,40,1,330
-52.609492,-27.121807,1,40,1,346
-40.924924,-19.508272,1,40,1,100
-51.464179,-29.200602,1,40,1,309
-45.607304,-23.782021,1,40,0,112
-54.609058,-16.462703,1,40,1,352
-49.325496,-25.421461,1,40,1,206
-45.630537,-23.783359,1,40,1,285
-48.297611,-10.296808,1,40,1,180
-52.610824,-27.117572,1,40,1,166
-45.414445,-23.810342,1,40,1,208
-46.598781,-23.659186,1,40,1,94
-45.529588,-23.814160,1,40,2,124
-54.609166,-16.462712,1,40,1,172
-45.474915,-22.951678,1,40,1,139
-44.012538,-20.316270,1,40,0,82
-49.076566,-11.718317,1,40,1,14
-46.627318,-23.678770,1,40,1,167
-45.414343,-23.810475,1,40,1,29
-49.331364,-16.669535,1,40,1,201
-45.493703,-23.828914,1,40,0,87
-39.583050,-16.369798,1,40,1,337
-45.474903,-22.951552,1,40,1,320
-51.477538,-25.385683,1,40,1,316
-49.021021,-13.712651,1,40,1,0
-46.407632,-23.424453,1,40,1,177
-45.436011,-23.725883,1,40,2,128
-46.649901,-23.663706,1,40,1,54
-45.571117,-23.790179,1,40,2,89
-39.558897,-16.572686,1,40,1,346
-44.374772,-15.466848,1,40,2,66
-45.412371,-23.759397,1,40,1,172
-49.021088,-13.712643,1,40,1,180
-49.193148,-16.696408,1,40,1,52
-47.800546,-15.894582,1,40,1,121
-46.312756,-23.532276,1,40,2,110
-40.292377,-20.358418,1,40,1,51
-39.542001,-17.017497,1,40,1,348
-45.553124,-23.016364,1,40,1,357
-45.412194,-23.760044,1,40,1,346
-52.907551,-30.005030,1,40,1,160
-51.713405,-20.820431,1,40,0,88
-46.545991,-21.788807,1,40,1,75
-46.036009,-7.518310,1,40,2,26
-48.950421,-15.872653,1,40,0,0
-39.553377,-17.061405,1,40,1,29
-48.854113,-26.313153,1,40,1,47
-38.883087,-4.314905,1,40,2,5
-52.907344,-30.005532,1,40,1,340
-53.758597,-20.457062,1,40,0,85
-46.545609,-21.788700,1,40,1,252
-46.849730,-23.709320,1,40,1,350
-48.954171,-15.866656,1,40,1,86
-39.581223,-16.337823,1,40,1,354
-48.811562,-26.273164,1,40,1,356
-54.034030,-19.586670,1,40,2,175
-47.649243,-23.303818,1,40,1,175
-42.749434,-5.069607,1,40,1,184
-46.595337,-21.795851,1,40,1,204
-46.844490,-23.736741,1,40,1,255
-48.951860,-15.867267,1,40,1,288
-39.579386,-16.357413,1,40,1,180
-46.524074,-21.794539,1,40,1,112
-38.315448,-12.889975,1,40,1,237
-46.696386,-23.461665,1,40,2,172
-46.853358,-23.491573,1,40,1,148
-46.595481,-21.796202,1,40,1,9
-46.844469,-23.736806,1,40,1,67
-48.700402,-16.209602,1,40,1,318
-46.387922,-23.970157,1,40,1,80
-46.523448,-21.794662,1,40,1,292
-38.315819,-12.890214,1,40,1,57
-46.489492,-24.024463,1,40,1,72
-46.634292,-23.554891,1,40,1,176
-46.574582,-21.800098,1,40,1,280
-34.825792,-7.891746,1,40,2,166
-51.656665,-20.798097,1,40,2,91
-41.774697,-22.366018,1,40,1,7
-44.573486,-20.068389,1,40,0,149
-37.967338,-12.489286,1,40,0,31
-46.489179,-24.023755,1,40,1,252
-45.458794,-22.949763,1,40,1,41
-46.574919,-21.800049,1,40,1,100
-46.781636,-23.622287,1,40,2,351
-51.694481,-20.792929,1,40,1,301
-41.774828,-22.365974,1,40,1,198
-44.564410,-20.076113,1,40,0,157
-38.303473,-12.896851,1,40,1,310
-40.865247,-14.895327,1,40,1,210
-45.459007,-22.949862,1,40,1,221
-46.581203,-21.840708,1,40,1,211
-46.779887,-23.616047,1,40,2,174
-51.694718,-20.792955,1,40,1,121
-51.690797,-20.801696,1,40,1,122
-44.573651,-20.065356,1,40,0,17
-38.303630,-12.895375,1,40,1,208
-49.621066,-23.057687,1,40,2,165
-47.008873,-23.052961,1,40,2,17
-46.579593,-21.846577,1,40,1,160
-50.366238,-15.443146,1,40,2,150
-51.720727,-20.781727,1,40,2,16
-51.689687,-20.802122,1,40,1,300
-46.485977,-23.554262,1,40,1,291
-38.299772,-12.872188,1,40,1,289
-49.607116,-16.193106,1,40,1,153
-47.006794,-23.043034,1,40,2,24
-46.579426,-21.846549,1,40,1,337
-46.590306,-23.686228,1,40,2,80
-51.697008,-20.780896,1,40,1,210
-47.413158,-22.564814,1,40,1,156
-43.614361,-19.325284,1,40,0,31
-38.300447,-12.871502,1,40,1,147
-45.326315,-23.581024,1,40,2,39
-37.723863,-4.558347,1,40,2,87
-46.581436,-21.841078,1,40,1,31
-49.611447,-16.052178,1,40,2,16
-51.700897,-20.787046,1,40,1,210
-47.407549,-22.559157,1,40,1,279
-48.125211,-15.809456,1,40,1,160
