id,latitude,longitude,velocidade_maxima,sentido_tipo,direcao_graus,tipo,fonte,atualizado_em
3532,-29.759795,-57.062076,40,UNICO,95.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3533,-29.52207,-52.085539,50,UNICO,34.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3534,-29.47703,-51.352286,50,UNICO,353.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3535,-29.176812,-51.520715,50,UNICO,121.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3536,-29.005388,-49.564435,50,UNICO,236.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3537,-28.077023,-48.712287,50,UNICO,166.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3538,-29.477356,-51.351479,50,UNICO,47.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3539,-29.176754,-51.52068,50,UNICO,293.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3540,-29.476647,-51.351731,50,UNICO,290.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3541,-29.00549,-49.564371,50,UNICO,56.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3542,-29.522051,-52.085614,50,UNICO,214.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3543,-28.543733,-49.053239,50,UNICO,3.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3544,-28.543713,-49.053337,50,UNICO,183.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3545,-29.477024,-51.352448,50,UNICO,176.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3546,-28.077022,-48.712178,50,UNICO,346.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3547,-28.731164,-51.701771,50,AMBOS,163.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3548,-29.652733,-51.035288,60,UNICO,256.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3549,-27.498129,-48.510336,60,UNICO,228.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3550,-29.652835,-51.035274,60,UNICO,76.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3551,-29.210358,-51.293978,60,UNICO,100.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3552,-30.242556,-54.92315,60,UNICO,92.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3553,-26.610277,-48.722278,60,UNICO,157.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3554,-29.301095,-49.771123,60,UNICO,210.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3555,-29.799186,-57.009884,60,UNICO,334.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3556,-29.150076,-51.144886,60,UNICO,237.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3557,-29.857077,-50.247899,60,UNICO,196.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3558,-26.190313,-48.911798,60,UNICO,4.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3559,-29.736526,-51.150049,60,UNICO,185.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3560,-29.736528,-51.149824,60,UNICO,6.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3561,-30.242476,-54.923149,60,UNICO,272.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3562,-29.69125,-51.711948,60,UNICO,94.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3563,-26.610241,-48.722185,60,UNICO,337.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3564,-29.799194,-57.009902,60,UNICO,154.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3565,-29.210192,-51.293938,60,UNICO,280.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3566,-29.690127,-51.711794,60,UNICO,285.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3567,-29.301147,-49.771029,60,UNICO,23.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3568,-29.15017,-51.144812,60,UNICO,57.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3569,-29.902843,-50.273806,60,UNICO,320.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3570,-27.498291,-48.510169,60,UNICO,48.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3571,-29.902926,-50.273961,60,UNICO,145.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3572,-26.1903,-48.911895,60,UNICO,184.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3573,-27.695204,-48.662293,80,UNICO,341.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3574,-27.470475,-48.641283,80,UNICO,354.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3575,-27.695253,-48.662502,80,UNICO,161.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3576,-26.006284,-49.670353,80,DESCONHECIDO,14.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3577,-27.470478,-48.641413,80,UNICO,174.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3578,-29.884876,-50.446416,80,UNICO,249.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3579,-32.092303,-52.160022,80,UNICO,22.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3580,-29.885072,-50.446343,80,UNICO,63.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3581,-27.065968,-48.595735,100,UNICO,355.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3582,-27.065965,-48.595832,100,UNICO,175.0,POLICIA_RODOVIARIA,iGO8/Amigo - mapa de radar,2026-07-21
3583,-26.147677,-53.02423,30,UNICO,139.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3584,-26.147777,-53.02391,30,UNICO,319.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3585,-27.619201,-51.485823,30,UNICO,239.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3586,-26.917232,-53.944726,30,DESCONHECIDO,3.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3587,-29.74634,-53.367067,30,DESCONHECIDO,159.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3588,-30.040167,-51.127826,40,UNICO,79.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3589,-30.039693,-51.125825,40,UNICO,255.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3590,-26.874739,-52.416197,40,AMBOS,95.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3591,-26.285608,-48.869538,40,AMBOS,107.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3592,-26.877371,-52.425814,40,UNICO,276.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3593,-26.877432,-52.425814,40,UNICO,96.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3594,-26.284414,-48.854544,40,UNICO,267.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3595,-26.274701,-48.853556,40,UNICO,267.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3596,-26.274774,-48.854013,40,UNICO,87.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3597,-26.38384,-48.821824,40,UNICO,320.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3598,-29.836263,-50.594566,40,DESCONHECIDO,73.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3599,-28.498374,-50.951752,40,UNICO,152.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3600,-29.101056,-50.631034,40,UNICO,263.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3601,-26.319318,-48.819256,40,AMBOS,85.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3602,-29.624141,-51.134797,40,UNICO,229.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3603,-26.292246,-48.900576,40,UNICO,88.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3604,-29.90575,-51.095896,40,UNICO,194.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3605,-26.306835,-48.854894,40,UNICO,222.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3606,-28.279273,-53.489594,40,UNICO,215.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3607,-26.055984,-53.045179,40,UNICO,135.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3608,-28.638202,-53.112604,40,UNICO,270.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3609,-28.638362,-53.116238,40,UNICO,88.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3610,-26.878327,-52.411453,40,UNICO,72.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3611,-26.889613,-52.402961,40,AMBOS,134.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3612,-26.330732,-48.832893,40,UNICO,140.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3613,-26.879704,-52.39059,40,UNICO,106.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3614,-26.089804,-53.049939,40,AMBOS,22.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3615,-27.095231,-52.608812,40,AMBOS,166.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3616,-26.331547,-48.832459,40,UNICO,347.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3617,-26.87961,-52.390562,40,UNICO,286.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3618,-26.880031,-52.417315,40,UNICO,72.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3619,-26.997682,-51.404254,40,UNICO,243.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3620,-26.882265,-52.393497,40,AMBOS,119.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3621,-26.879818,-52.416541,40,UNICO,251.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3622,-29.176144,-51.182926,40,UNICO,36.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3623,-26.881258,-52.424471,40,UNICO,263.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3624,-26.30236,-48.850808,40,UNICO,185.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3625,-26.298991,-48.8207,40,UNICO,31.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3626,-26.276651,-48.832409,40,UNICO,15.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3627,-26.226024,-51.091912,40,UNICO,326.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3628,-30.07765,-51.037473,40,DESCONHECIDO,17.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3629,-26.275944,-48.811365,40,UNICO,356.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3630,-30.067278,-51.026305,40,DESCONHECIDO,31.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3631,-30.065937,-51.022214,40,AMBOS,107.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3632,-27.131284,-52.611389,40,DESCONHECIDO,107.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3633,-29.200087,-51.465358,40,UNICO,107.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3634,-27.121807,-52.609492,40,UNICO,346.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3635,-29.200602,-51.464179,40,UNICO,309.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3636,-27.117572,-52.610824,40,UNICO,166.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3637,-30.00503,-52.907551,40,UNICO,160.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3638,-26.313153,-48.854113,40,UNICO,47.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3639,-30.005532,-52.907344,40,UNICO,340.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3640,-26.273164,-48.811562,40,UNICO,356.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3641,-26.861046,-52.406284,40,DESCONHECIDO,18.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3642,-26.724949,-53.513399,40,UNICO,341.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3643,-26.878279,-52.395699,40,UNICO,286.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3644,-29.197113,-54.873492,40,UNICO,54.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3645,-26.340269,-48.823543,40,AMBOS,127.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3646,-26.045098,-53.054416,40,UNICO,155.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3647,-26.045071,-53.05433,40,UNICO,336.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3648,-30.013037,-52.889182,40,UNICO,82.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3649,-30.012931,-52.888449,40,UNICO,265.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3650,-26.284494,-48.855433,40,UNICO,86.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3651,-26.082919,-53.055092,40,UNICO,43.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3652,-27.080597,-52.620902,40,UNICO,345.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3653,-28.685676,-49.419885,40,AMBOS,176.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3654,-26.75536,-53.500689,40,UNICO,179.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3655,-28.690897,-49.419482,40,UNICO,176.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3656,-26.746589,-53.50096,40,UNICO,179.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3657,-28.691828,-49.419364,40,UNICO,356.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3658,-26.74647,-53.500869,40,UNICO,359.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3659,-28.697513,-49.41886,40,AMBOS,176.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3660,-26.311066,-48.851075,40,UNICO,139.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3661,-27.798019,-50.301644,40,UNICO,88.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3662,-26.073781,-53.045619,40,UNICO,45.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3663,-27.51179,-48.641968,40,UNICO,316.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3664,-27.511481,-48.642913,40,UNICO,136.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3665,-26.709041,-53.514492,40,UNICO,13.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3666,-27.303297,-50.079511,40,DESCONHECIDO,118.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3667,-26.870425,-48.729346,40,UNICO,342.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3668,-26.066813,-53.034297,40,AMBOS,36.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3669,-26.868971,-48.730359,40,UNICO,169.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3670,-26.327291,-48.845629,40,UNICO,186.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3671,-29.029856,-51.180473,40,AMBOS,178.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3672,-27.638903,-48.666766,40,UNICO,212.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3673,-29.030367,-51.185895,40,UNICO,269.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3674,-29.030362,-51.184888,40,UNICO,89.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3675,-27.632563,-48.661288,40,UNICO,41.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3676,-26.319529,-48.83101,40,UNICO,220.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3677,-29.032753,-51.180406,40,UNICO,178.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3678,-27.631743,-48.661021,40,UNICO,222.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3679,-26.335813,-48.847575,40,UNICO,178.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3680,-29.0323,-51.180372,40,UNICO,358.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3681,-29.747639,-51.096655,40,UNICO,7.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3682,-29.030513,-51.192292,40,AMBOS,89.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3683,-29.747594,-51.096811,40,UNICO,187.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3684,-29.775472,-51.129395,40,UNICO,318.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3685,-29.775261,-51.129813,40,UNICO,138.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3686,-27.301362,-50.081347,40,UNICO,34.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3687,-27.617581,-51.485434,40,UNICO,248.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3688,-27.581242,-48.614415,40,UNICO,16.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3689,-27.796957,-50.314627,40,UNICO,280.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3690,-26.883529,-48.723865,40,UNICO,340.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3691,-26.758351,-53.500556,40,UNICO,178.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3692,-27.797114,-50.315052,40,UNICO,101.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3693,-27.09579,-48.618674,40,UNICO,192.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3694,-27.096299,-48.618315,40,UNICO,10.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3695,-27.580457,-48.614614,40,UNICO,196.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3696,-29.994758,-51.188233,40,UNICO,219.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3697,-27.099428,-52.620917,40,UNICO,167.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3698,-30.022041,-51.187782,40,UNICO,240.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3699,-28.702223,-49.439053,40,UNICO,273.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3700,-27.073905,-52.622738,40,UNICO,346.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3701,-28.702297,-49.439974,40,UNICO,85.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3702,-30.087144,-51.187683,40,AMBOS,149.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3703,-27.642019,-48.699215,40,AMBOS,99.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3704,-27.635296,-48.658961,40,UNICO,230.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3705,-27.105596,-52.603716,40,UNICO,256.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3706,-27.641539,-48.702634,40,UNICO,279.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3707,-27.641508,-48.703039,40,UNICO,96.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3708,-26.345189,-48.792675,40,UNICO,140.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3709,-30.072873,-51.108714,40,AMBOS,60.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3710,-26.345456,-48.792336,40,UNICO,320.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3711,-30.069272,-51.106295,40,UNICO,340.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3712,-30.069284,-51.106389,40,UNICO,160.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3713,-27.249573,-51.952756,40,DESCONHECIDO,180.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3714,-30.062377,-51.111183,40,UNICO,48.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3715,-26.712282,-53.515382,40,UNICO,192.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3716,-27.63916,-48.664087,40,UNICO,50.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3717,-30.062297,-51.111226,40,UNICO,226.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3718,-26.712963,-53.515697,40,UNICO,37.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3719,-27.635728,-48.65937,40,UNICO,50.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3720,-27.638706,-48.663641,40,UNICO,230.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3721,-27.181574,-51.5213,40,UNICO,323.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3722,-26.732939,-53.50927,40,UNICO,300.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3723,-28.501894,-50.940877,40,UNICO,97.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3724,-28.507497,-50.945713,40,UNICO,44.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3725,-27.645566,-48.676638,40,UNICO,279.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3726,-28.501947,-50.940335,40,UNICO,277.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3727,-27.645463,-48.677268,40,UNICO,100.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3728,-27.117014,-52.614537,40,AMBOS,166.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3729,-27.115284,-52.616511,40,UNICO,168.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3730,-28.507469,-50.945719,40,UNICO,224.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3731,-27.131009,-52.602862,40,UNICO,146.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3732,-28.726795,-52.846925,40,UNICO,214.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3733,-26.34265,-48.794994,40,UNICO,321.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3734,-27.065485,-51.664601,40,UNICO,117.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3735,-28.729032,-52.84879,40,UNICO,33.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3736,-26.342139,-48.796068,40,UNICO,101.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3737,-27.104975,-52.599775,40,UNICO,281.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3738,-28.723495,-52.849557,40,UNICO,42.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3739,-29.513431,-50.108529,40,UNICO,12.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3740,-28.723486,-52.849654,40,UNICO,222.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3741,-26.73167,-53.510399,40,UNICO,160.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3742,-28.731704,-52.840738,40,UNICO,337.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3743,-28.731748,-52.840803,40,UNICO,157.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3744,-28.512803,-50.938972,40,UNICO,264.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3745,-28.512891,-50.939395,40,UNICO,84.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3746,-26.322685,-48.831253,40,UNICO,141.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3747,-28.588173,-51.028043,40,UNICO,35.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3748,-28.877579,-51.146817,40,UNICO,346.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3749,-27.118881,-52.608334,40,UNICO,165.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3750,-26.245175,-49.519957,40,AMBOS,75.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3751,-27.072072,-51.662549,40,UNICO,12.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3752,-30.129987,-51.200544,40,UNICO,297.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3753,-28.878526,-51.148562,40,UNICO,340.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3754,-30.129445,-51.201401,40,UNICO,143.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3755,-30.029808,-51.150927,40,UNICO,184.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3756,-28.97409,-51.069881,40,UNICO,103.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3757,-30.030086,-51.150827,40,UNICO,3.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
3758,-28.97483,-51.068083,40,UNICO,311.0,RADAR_FIXO,iGO8/Amigo - mapa de radar,2026-07-21
